hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,1,44,2016,February,8,17,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,2,Canceled,2016-02-01
Resort Hotel,1,33,2016,February,8,18,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,86,0,0,Canceled,2016-01-25
Resort Hotel,1,14,2016,February,8,19,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,68,0,1,Canceled,2016-02-19
Resort Hotel,1,69,2016,February,8,19,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,54.4,0,1,Canceled,2016-02-01
Resort Hotel,1,21,2016,February,8,19,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,48,0,2,Canceled,2016-02-19
Resort Hotel,1,35,2016,February,8,19,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,99,0,0,No-Show,2016-02-19
Resort Hotel,1,2,2016,February,8,19,0,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,80,0,0,Canceled,2016-02-18
Resort Hotel,1,34,2016,February,8,19,2,3,3,0,0,HB,PRT,Direct,Direct,0,0,0,A,C,1,No Deposit,250,NULL,0,Transient,118,0,1,Canceled,2016-02-19
Resort Hotel,0,150,2016,February,8,19,2,5,1,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,23.93,0,0,Check-Out,2016-02-26
Resort Hotel,0,172,2016,February,8,19,2,5,2,0,0,FB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,177,NULL,0,Transient,83.9,0,0,Check-Out,2016-02-26
Resort Hotel,0,150,2016,February,8,19,2,5,1,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,22.5,0,0,Check-Out,2016-02-26
Resort Hotel,1,10,2016,February,8,19,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15,NULL,0,Transient,29,0,0,Canceled,2016-02-10
Resort Hotel,1,29,2016,February,8,20,0,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,78,0,2,Canceled,2016-01-23
Resort Hotel,1,1,2016,February,8,20,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,52.36,0,1,No-Show,2016-02-20
Resort Hotel,1,5,2016,February,8,20,0,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,80,0,1,No-Show,2016-02-20
Resort Hotel,1,26,2016,February,8,20,0,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,63,0,1,Canceled,2016-02-04
Resort Hotel,1,100,2016,February,8,20,2,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,38.32,0,2,Canceled,2016-02-08
Resort Hotel,0,100,2016,February,8,20,2,1,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,38.32,0,1,Check-Out,2016-02-23
Resort Hotel,1,55,2016,February,8,20,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,58,0,0,Canceled,2016-01-04
Resort Hotel,0,108,2016,February,8,20,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,115,NULL,0,Transient-Party,63.9,0,1,Check-Out,2016-03-05
Resort Hotel,0,108,2016,February,8,20,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,115,NULL,0,Transient-Party,63.9,0,1,Check-Out,2016-03-05
Resort Hotel,1,31,2016,February,9,21,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,56,0,2,Canceled,2016-02-17
Resort Hotel,1,38,2016,February,9,21,2,3,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,68.8,0,0,Canceled,2016-02-10
Resort Hotel,1,11,2016,February,9,21,2,4,3,1,0,HB,PRT,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240,NULL,0,Transient,151,0,0,Canceled,2016-02-10
Resort Hotel,1,85,2016,February,9,21,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171,NULL,0,Transient,63,0,0,Canceled,2016-01-20
Resort Hotel,1,3,2016,February,9,22,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,61,0,0,Canceled,2016-02-22
Resort Hotel,1,24,2016,February,9,22,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,36.96,0,2,Canceled,2016-01-29
Resort Hotel,1,24,2016,February,9,22,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,36.96,0,2,Canceled,2016-01-29
Resort Hotel,0,187,2016,February,9,22,1,4,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314,NULL,0,Transient,65.9,0,0,Check-Out,2016-02-27
Resort Hotel,0,117,2016,February,9,22,3,7,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,NULL,0,Contract,24.5,0,1,Check-Out,2016-03-03
Resort Hotel,0,117,2016,February,9,22,3,7,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,NULL,0,Contract,22.5,0,1,Check-Out,2016-03-03
Resort Hotel,1,78,2016,February,9,23,0,3,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,61.2,0,2,Canceled,2016-02-10
Resort Hotel,1,45,2016,February,9,23,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,76,0,0,Canceled,2016-01-28
Resort Hotel,1,8,2016,February,9,24,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,NULL,86,0,Transient,38,0,0,Canceled,2016-02-16
Resort Hotel,1,9,2016,February,9,24,0,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,NULL,0,Transient,93,0,0,Canceled,2016-02-22
Resort Hotel,1,26,2016,February,9,24,0,4,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,39,0,1,Canceled,2016-02-09
Resort Hotel,1,1,2016,February,9,25,0,2,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,NULL,NULL,0,Transient,60,0,1,No-Show,2016-02-25
Resort Hotel,1,1,2016,February,9,25,0,2,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,NULL,NULL,0,Transient,60,0,1,No-Show,2016-02-25
Resort Hotel,1,16,2016,February,9,25,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,1,Canceled,2016-02-15
Resort Hotel,1,44,2016,February,9,25,2,7,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,80.44,0,0,Canceled,2016-01-19
Resort Hotel,0,709,2016,February,9,25,8,20,2,0,0,HB,GBR,Direct,Direct,0,0,0,E,E,2,No Deposit,NULL,NULL,0,Transient,68,0,0,Check-Out,2016-03-24
Resort Hotel,1,73,2016,February,9,26,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,2,Canceled,2016-01-04
Resort Hotel,1,73,2016,February,9,26,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,2,Canceled,2016-01-04
Resort Hotel,1,24,2016,February,9,26,0,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,98,0,0,Canceled,2016-02-15
Resort Hotel,1,36,2016,February,9,26,1,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,78,0,2,Canceled,2016-01-22
Resort Hotel,1,50,2016,February,9,26,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,76,0,0,Canceled,2016-02-02
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,30,2016,February,9,26,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,3,Canceled,2016-02-21
Resort Hotel,1,45,2016,February,9,26,1,2,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient,52.8,0,1,Canceled,2016-01-23
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,81,2016,February,9,26,1,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,39,0,0,Canceled,2015-12-26
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,36,2016,February,9,26,1,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,78,0,2,Canceled,2016-01-22
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,2016-01-21
Resort Hotel,0,211,2016,February,9,26,2,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,25.11,0,2,Check-Out,2016-03-04
Resort Hotel,1,53,2016,February,9,26,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,1,Canceled,2016-01-05
Resort Hotel,1,135,2016,February,9,26,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,36.45,0,0,Canceled,2015-10-30
Resort Hotel,1,53,2016,February,9,26,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,1,Canceled,2016-01-05
Resort Hotel,1,69,2016,February,9,27,0,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,98,0,0,Canceled,2015-12-26
Resort Hotel,1,12,2016,February,9,27,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,48,0,0,Canceled,2016-02-25
Resort Hotel,1,0,2016,February,9,27,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,45,0,0,Canceled,2016-02-27
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,C,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,1,74,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,2,Canceled,2016-01-11
Resort Hotel,1,44,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,2,Canceled,2016-02-02
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,C,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,1,123,2016,February,9,27,1,1,2,0,0,Undefined,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Canceled,2016-02-24
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,C,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,1,123,2016,February,9,27,1,1,2,0,0,Undefined,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Canceled,2016-02-24
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,C,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,1,42,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,1,Canceled,2016-02-03
Resort Hotel,1,46,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,44.8,0,2,Canceled,2016-01-15
Resort Hotel,1,74,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,2,Canceled,2016-01-11
Resort Hotel,1,44,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,2,Canceled,2016-02-02
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,C,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,1,123,2016,February,9,27,1,1,2,0,0,Undefined,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Canceled,2016-02-24
Resort Hotel,1,44,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,2,Canceled,2016-02-02
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,C,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,1,74,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,2,Canceled,2016-01-11
Resort Hotel,1,82,2016,February,9,27,1,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,39,0,0,Canceled,2016-01-25
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,0,123,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,2016-02-29
Resort Hotel,1,5,2016,February,9,27,1,1,2,2,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,1,No Deposit,196,NULL,0,Transient,85,0,0,Canceled,2016-02-27
Resort Hotel,1,42,2016,February,9,27,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,3,No-Show,2016-02-27
Resort Hotel,1,120,2016,February,9,27,2,6,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,31.59,0,0,Canceled,2016-01-04
Resort Hotel,1,119,2016,February,9,27,2,6,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,35.1,0,0,Canceled,2016-01-04
Resort Hotel,1,44,2016,February,10,28,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,48,0,1,Canceled,2016-02-22
Resort Hotel,1,40,2016,February,10,28,2,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,79.33,0,0,Canceled,2016-01-20
Resort Hotel,1,41,2016,February,10,28,2,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,2,No Deposit,250,NULL,0,Transient,43,0,0,Canceled,2016-02-27
Resort Hotel,1,59,2016,February,10,28,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,86.57,0,1,Canceled,2016-02-18
Resort Hotel,1,32,2016,February,10,28,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,0,Canceled,2016-01-29
Resort Hotel,1,19,2016,February,10,28,4,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,0,Canceled,2016-02-19
Resort Hotel,1,28,2016,February,10,29,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,55.2,0,1,Canceled,2016-02-17
Resort Hotel,1,138,2016,February,10,29,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,40.5,0,1,Canceled,2015-12-31
Resort Hotel,1,40,2016,February,10,29,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,2,Canceled,2016-01-23
Resort Hotel,1,15,2016,March,10,1,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,48,0,0,No-Show,2016-03-01
Resort Hotel,1,144,2016,March,10,1,0,3,1,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,70,0,2,Canceled,2016-01-12
Resort Hotel,1,45,2016,March,10,1,0,5,2,0,0,HB,PRT,Groups,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient-Party,81,0,0,Canceled,2016-01-20
Resort Hotel,1,45,2016,March,10,1,0,5,2,0,0,HB,PRT,Groups,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient-Party,81,0,0,Canceled,2016-01-20
Resort Hotel,1,45,2016,March,10,1,0,5,2,0,0,HB,PRT,Groups,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient-Party,81,0,0,Canceled,2016-01-20
Resort Hotel,1,45,2016,March,10,1,0,5,2,0,0,HB,PRT,Groups,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient-Party,81,0,0,Canceled,2016-01-20
Resort Hotel,1,45,2016,March,10,1,0,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,78,0,0,Canceled,2016-02-27
